3.014751	2	1
3.014751	2	1
3.014751	2	1
3.014751	2	1
3.014751	2	1
3.014751	2	1
3.014751	2	1
3.014751	2	1
3.014751	2	1
3.014751	2	1
3.014751	2	2
3.014751	2	1
3.014751	2	1
3.014751	2	2
3.014751	2	1
3.014751	2	1
3.014751	2	1
3.014751	2	2
3.014751	2	1
3.014751	2	1
3.014751	2	1
3.014751	2	2
3.014751	2	1
3.014751	2	1
3.014751	2	1
3.014751	2	2
3.014751	2	1
3.014751	2	1
3.014751	2	1
3.014751	2	2
3.014751	2	1
3.014751	2	0
3.014751	2	1
3.014751	2	1
3.014751	2	2
3.014751	2	1
3.014751	2	0
3.014751	2	2
3.014751	2	1
3.014751	2	1
3.014751	2	2
3.014751	2	1
3.014751	2	0
3.014751	2	2
3.014751	2	1
3.014751	2	1
3.014751	2	2
3.014751	2	1
3.014751	2	0
3.014751	2	2
32.019430	2	0
32.019430	2	1
32.019430	2	1
32.019430	2	2
32.019430	2	1
32.019430	2	0
32.019430	2	2
32.019430	2	0
32.019430	2	1
32.019430	2	1
32.019430	2	2
32.019430	2	1
32.019430	2	0
32.019430	2	2
32.019430	2	0
32.019430	2	3
32.019430	2	1
32.019430	2	1
32.019430	2	2
32.019430	2	1
32.019430	2	0
32.019430	2	2
32.019430	2	0
32.019430	2	3
32.019430	2	2
32.019430	2	1
32.019430	2	1
32.019430	2	2
32.019430	2	1
32.019430	2	0
32.019430	2	2
32.019430	2	0
32.019430	2	3
32.019430	2	2
32.019430	2	1
32.019430	2	1
32.019430	2	2
32.019430	2	1
32.019430	2	0
32.019430	2	2
32.019430	2	0
32.019430	2	3
32.019430	2	2
32.019430	2	2
32.019430	2	1
32.019430	2	1
44.021380	2	2
44.021380	2	1
44.021380	2	0
44.021380	2	2
44.021380	2	0
44.021380	2	3
44.021380	2	2
44.021380	2	2
44.021380	2	1
44.021380	2	1
44.021380	2	2
44.021380	2	1
44.021380	2	0
44.021380	2	2
44.021380	2	0
44.021380	2	3
44.021380	2	2
44.021380	2	2
44.021380	2	1
44.021380	2	1
44.021380	2	1
44.021380	2	2
44.021380	2	1
44.021380	2	0
44.021380	2	2
44.021380	2	0
44.021380	2	3
44.021380	2	2
44.021380	2	2
44.021380	2	1
44.021380	2	1
44.021380	2	1
44.021380	2	2
44.021380	2	1
44.021380	2	0
44.021380	2	2
44.021380	2	0
44.021380	2	3
44.021380	2	2
44.021380	2	2
44.021380	2	1
44.021380	2	3
44.021380	2	1
44.021380	2	1
49.022110	2	2
49.022110	2	1
49.022110	2	0
49.022110	2	2
49.022110	2	0
49.022110	2	3
49.022110	2	2
49.022110	2	2
49.022110	2	1
49.022110	2	3
49.022110	2	1
49.022110	2	1
49.022110	2	2
49.022110	2	1
49.022110	2	0
49.022110	2	2
49.022110	2	0
49.022110	2	3
49.022110	2	2
49.022110	2	2
49.022110	2	1
49.022110	2	3
49.022110	2	1
49.022110	2	1
49.022110	2	1
49.022110	2	2
49.022110	2	1
49.022110	2	0
49.022110	2	2
49.022110	2	0
49.022110	2	3
49.022110	2	2
