14.016430	2	2
14.016430	2	2
14.016430	2	2
14.016430	2	2
14.016430	2	2
14.016430	2	3
14.016430	2	2
14.016430	2	3
14.016430	2	2
14.016430	2	3
14.016430	2	2
14.016430	2	3
14.016430	2	0
14.016430	2	2
14.016430	2	3
14.016430	2	0
14.016430	2	2
14.016430	2	3
14.016430	2	0
14.016430	2	2
14.016430	2	3
14.016430	2	0
14.016430	2	2
14.016430	2	3
14.016430	2	0
14.016430	2	2
14.016430	2	3
14.016430	2	0
14.016430	2	2
14.016430	2	3
14.016430	2	0
14.016430	2	2
14.016430	2	3
14.016430	2	0
14.016430	2	2
14.016430	2	3
14.016430	2	0
14.016430	2	2
14.016430	2	3
14.016430	2	0
14.016430	2	2
14.016430	2	3
14.016430	2	0
14.016430	2	0
14.016430	2	2
14.016430	2	3
14.016430	2	0
14.016430	2	0
14.016430	2	2
37.020180	2	3
37.020180	2	0
37.020180	2	0
37.020180	2	3
37.020180	2	2
37.020180	2	3
37.020180	2	0
37.020180	2	0
37.020180	2	3
37.020180	2	2
37.020180	2	3
37.020180	2	0
37.020180	2	0
37.020180	2	3
37.020180	2	2
37.020180	2	3
37.020180	2	0
37.020180	2	0
37.020180	2	3
37.020180	2	2
37.020180	2	3
37.020180	2	0
37.020180	2	0
37.020180	2	3
37.020180	2	1
37.020180	2	2
37.020180	2	3
37.020180	2	0
37.020180	2	0
37.020180	2	3
37.020180	2	1
37.020180	2	2
37.020180	2	3
37.020180	2	0
37.020180	2	0
37.020180	2	3
37.020180	2	1
37.020180	2	3
37.020180	2	2
37.020180	2	3
37.020180	2	0
37.020180	2	0
37.020180	2	3
37.020180	2	1
37.020180	2	3
55.023180	2	2
55.023180	2	2
55.023180	2	3
55.023180	2	0
55.023180	2	0
55.023180	2	3
55.023180	2	1
55.023180	2	3
55.023180	2	2
55.023180	2	2
55.023180	2	3
55.023180	2	0
55.023180	2	0
55.023180	2	3
55.023180	2	1
55.023180	2	3
55.023180	2	2
55.023180	2	3
55.023180	2	2
55.023180	2	3
55.023180	2	0
55.023180	2	0
55.023180	2	3
55.023180	2	1
55.023180	2	3
55.023180	2	2
55.023180	2	3
55.023180	2	2
55.023180	2	3
55.023180	2	0
55.023180	2	0
55.023180	2	3
55.023180	2	1
55.023180	2	3
55.023180	2	2
55.023180	2	3
55.023180	2	2
55.023180	2	3
55.023180	2	0
55.023180	2	0
55.023180	2	3
55.023180	2	1
135.019600	2	3
135.019600	2	2
135.019600	2	3
135.019600	2	2
135.019600	2	2
135.019600	2	3
135.019600	2	0
135.019600	2	0
135.019600	2	3
135.019600	2	1
135.019600	2	3
135.019600	2	2
135.019600	2	3
135.019600	2	2
135.019600	2	2
135.019600	2	3
135.019600	2	0
135.019600	2	0
135.019600	2	3
135.019600	2	1
135.019600	2	3
135.019600	2	2
135.019600	2	3
135.019600	2	2
135.019600	2	2
135.019600	2	3
135.019600	2	0
135.019600	2	0
135.019600	2	3
135.019600	2	1
135.019600	2	3
135.019600	2	2
145.021200	2	3
145.021200	2	2
145.021200	2	2
145.021200	2	3
145.021200	2	0
145.021200	2	0
145.021200	2	3
145.021200	2	1
145.021200	2	3
145.021200	2	2
145.021200	2	3
