3.014751	4	1
3.017122	4	1
8.008371	4	1
14.009630	4	1
14.016430	4	1
20.009440	4	1
21.017710	4	1
26.011810	4	1
27.018290	4	1
31.013230	4	1
32.019430	4	1
36.013500	4	1
37.020180	4	1
41.014110	4	1
44.021380	4	1
49.022110	4	1
55.023180	4	1
61.024160	4	1
69.025460	4	1
75.009680	4	1
87.011650	4	1
92.029210	4	1
98.029900	4	1
103.014300	4	1
110.015400	4	1
125.018000	4	1
135.019600	4	1
140.020400	4	1
145.021200	4	1
152.022300	4	1
158.023300	4	1
164.007600	4	1
169.008300	4	1
174.025900	4	1
179.026700	4	1
184.027500	4	1
189.011600	4	1
195.012700	4	1
201.013600	4	1
208.014700	4	1
214.032300	4	1
224.017400	4	1
233.018800	4	1
240.020000	4	1
245.020800	4	1
254.005600	4	1
265.024100	4	1
276.025800	4	1
286.010700	4	1
293.011900	4	1
299.029700	4	1
304.030400	4	1
316.015700	4	1
322.016700	4	1
328.017600	4	1
335.018800	4	1
340.019600	4	1
346.020600	4	1
