3.017122	2	3
3.017122	2	3
3.017122	2	3
3.017122	2	3
3.017122	2	3
3.017122	2	3
3.017122	2	3
3.017122	2	3
31.013230	2	3
31.013230	2	3
31.013230	2	1
41.014110	2	3
61.024160	2	3
61.024160	2	1
61.024160	2	3
61.024160	2	3
61.024160	2	1
61.024160	2	3
61.024160	2	3
61.024160	2	1
61.024160	2	3
61.024160	2	3
61.024160	2	1
61.024160	2	3
61.024160	2	3
61.024160	2	1
61.024160	2	3
61.024160	2	3
61.024160	2	1
61.024160	2	3
61.024160	2	3
61.024160	2	1
61.024160	2	3
61.024160	2	3
61.024160	2	1
61.024160	2	3
61.024160	2	3
61.024160	2	1
61.024160	2	3
61.024160	2	3
61.024160	2	1
61.024160	2	3
61.024160	2	3
61.024160	2	1
61.024160	2	3
61.024160	2	3
61.024160	2	1
61.024160	2	3
61.024160	2	3
61.024160	2	1
61.024160	2	3
61.024160	2	3
61.024160	2	1
61.024160	2	3
61.024160	2	3
61.024160	2	1
61.024160	2	3
61.024160	2	3
61.024160	2	1
61.024160	2	3
61.024160	2	3
92.029210	2	3
92.029210	2	1
92.029210	2	3
92.029210	2	3
92.029210	2	3
92.029210	2	1
92.029210	2	3
92.029210	2	3
92.029210	2	3
92.029210	2	1
92.029210	2	3
92.029210	2	3
92.029210	2	3
92.029210	2	3
92.029210	2	1
92.029210	2	3
92.029210	2	3
92.029210	2	3
92.029210	2	3
92.029210	2	1
92.029210	2	3
92.029210	2	3
92.029210	2	3
92.029210	2	3
92.029210	2	1
92.029210	2	3
92.029210	2	3
92.029210	2	3
92.029210	2	3
92.029210	2	1
92.029210	2	3
92.029210	2	3
92.029210	2	3
92.029210	2	3
92.029210	2	1
92.029210	2	3
92.029210	2	3
92.029210	2	3
92.029210	2	3
92.029210	2	3
92.029210	2	1
92.029210	2	3
92.029210	2	3
92.029210	2	3
92.029210	2	3
103.014300	2	3
103.014300	2	1
103.014300	2	3
103.014300	2	3
103.014300	2	3
103.014300	2	3
103.014300	2	3
103.014300	2	1
103.014300	2	3
103.014300	2	3
103.014300	2	3
103.014300	2	3
103.014300	2	3
103.014300	2	1
103.014300	2	3
103.014300	2	3
103.014300	2	3
103.014300	2	3
103.014300	2	3
103.014300	2	3
103.014300	2	1
103.014300	2	3
103.014300	2	3
103.014300	2	3
103.014300	2	3
103.014300	2	3
103.014300	2	3
103.014300	2	1
103.014300	2	3
103.014300	2	3
103.014300	2	3
103.014300	2	3
103.014300	2	3
103.014300	2	3
103.014300	2	3
103.014300	2	1
103.014300	2	3
103.014300	2	3
103.014300	2	3
103.014300	2	3
103.014300	2	3
103.014300	2	3
103.014300	2	3
208.014700	2	1
208.014700	2	3
208.014700	2	3
208.014700	2	3
208.014700	2	3
208.014700	2	3
208.014700	2	0
208.014700	2	3
208.014700	2	3
208.014700	2	1
208.014700	2	3
208.014700	2	3
208.014700	2	3
208.014700	2	3
208.014700	2	3
208.014700	2	0
208.014700	2	3
208.014700	2	3
208.014700	2	1
208.014700	2	3
208.014700	2	3
208.014700	2	3
208.014700	2	3
208.014700	2	3
208.014700	2	0
208.014700	2	2
208.014700	2	3
233.018800	2	3
233.018800	2	1
233.018800	2	3
233.018800	2	3
233.018800	2	3
233.018800	2	3
233.018800	2	3
233.018800	2	0
233.018800	2	2
233.018800	2	999
233.018800	2	3
233.018800	2	3
233.018800	2	1
233.018800	2	3
233.018800	2	3
233.018800	2	3
233.018800	2	3
233.018800	2	3
233.018800	2	0
233.018800	2	2
233.018800	2	999
233.018800	2	3
233.018800	2	3
233.018800	2	1
276.025800	2	3
276.025800	2	3
276.025800	2	3
276.025800	2	3
276.025800	2	3
276.025800	2	0
276.025800	2	2
276.025800	2	999
276.025800	2	3
276.025800	2	3
276.025800	2	1
276.025800	2	3
276.025800	2	3
276.025800	2	3
276.025800	2	3
276.025800	2	3
276.025800	2	0
276.025800	2	2
276.025800	2	999
304.030400	2	3
304.030400	2	3
304.030400	2	1
304.030400	2	3
304.030400	2	3
304.030400	2	3
304.030400	2	3
304.030400	2	3
304.030400	2	0
304.030400	2	2
304.030400	2	999
304.030400	2	3
304.030400	2	3
304.030400	2	1
304.030400	2	3
322.016700	2	3
322.016700	2	3
322.016700	2	3
322.016700	2	3
322.016700	2	0
322.016700	2	2
322.016700	2	999
322.016700	2	999
322.016700	2	3
322.016700	2	3
322.016700	2	1
322.016700	2	3
322.016700	2	3
335.018800	2	3
335.018800	2	3
335.018800	2	3
335.018800	2	0
335.018800	2	2
335.018800	2	999
335.018800	2	999
335.018800	2	3
335.018800	2	3
335.018800	2	1
335.018800	2	3
346.020600	2	3
346.020600	2	3
346.020600	2	3
346.020600	2	3
346.020600	2	0
346.020600	2	2
346.020600	2	999
346.020600	2	999
346.020600	2	999
